source_dataset,clip_id,audioset_segment_sec,original_category,danger_label,esc50_fold,caption
ESC-50,3-101381-B-33.wav,,door_wood_creaks,0,3,a wooden door is creaking as it is slowly opened and closed
ESC-50,3-102583-A-49.wav,,hand_saw,0,3,someone is sawing through a piece of wood
ESC-50,3-102583-B-49.wav,,hand_saw,0,3,someone is sawing through a piece of wood
ESC-50,3-102583-C-49.wav,,hand_saw,0,3,someone is sawing a piece of wood with a saw
ESC-50,3-102908-A-4.wav,,frog,0,3,a frog is croaking and frogs are quacking in the background
ESC-50,3-103050-A-19.wav,,thunderstorm,0,3,thunder rumbles in the distance as a storm rolls by
ESC-50,3-103051-A-19.wav,,thunderstorm,0,3,thunder rumbles in the distance as rain pours down
ESC-50,3-103051-B-19.wav,,thunderstorm,0,3,thunder rolls in the distance and then fades away
ESC-50,3-103051-C-19.wav,,thunderstorm,0,3,thunder claps in the distance as it rains
ESC-50,3-103401-A-33.wav,,door_wood_creaks,0,3,a creaky door is creaking as it is being opened and closed
ESC-50,3-103401-B-33.wav,,door_wood_creaks,0,3,a wooden door is creaking back and forth slowly
ESC-50,3-103401-C-33.wav,,door_wood_creaks,0,3,a rocking chair is slowly creaking back and forth
ESC-50,3-103401-D-33.wav,,door_wood_creaks,0,3,a creaky wooden door is creaking back and forth
ESC-50,3-103597-A-25.wav,,footsteps,0,3,a person is walking on a hard surface with a broom
ESC-50,3-103598-A-25.wav,,footsteps,0,3,a person is walking on a gravel path
ESC-50,3-103599-A-25.wav,,footsteps,0,3,a person is walking on a gravel path at a steady pace
ESC-50,3-103599-B-25.wav,,footsteps,0,3,a person is walking through the snow covered with leaves
ESC-50,3-104632-A-12.wav,,crackling_fire,0,3,a man is speaking while people are talking in the background
ESC-50,3-104761-A-7.wav,,insects,0,3,insects are buzzing and a bee is making noise
ESC-50,3-104761-B-7.wav,,insects,0,3,insects are buzzing and a fly buzzes around
ESC-50,3-104958-A-12.wav,,crackling_fire,0,3,a fire is crackling and popping as it burns
ESC-50,3-105235-A-7.wav,,insects,0,3,a bee flies buzzing and birds chirping in the background
ESC-50,3-105236-A-7.wav,,insects,0,3,a bee is buzzing and birds are chirping in the background
ESC-50,3-107123-A-26.wav,,laughing,0,3,a baby is laughing and making a loud laughter
ESC-50,3-107219-A-1.wav,,rooster,0,3,a chicken is clucking and flapping its wings
ESC-50,3-108160-A-23.wav,,breathing,0,3,a person is breathing heavily and steadily in the background
ESC-50,3-108451-A-17.wav,,pouring_water,0,3,water is being poured into a container at a steady pace
ESC-50,3-108451-B-17.wav,,pouring_water,0,3,a liquid is poured into a container and then a person is pouring a drink
ESC-50,3-108677-A-18.wav,,toilet_flush,0,3,a toilet is flushed and then the water is turned on
ESC-50,3-108791-A-18.wav,,toilet_flush,0,3,a toilet is flushed two times and then stops
ESC-50,3-110536-A-26.wav,,laughing,0,3,a baby is laughing and crying for a moment before another woman laughs
ESC-50,3-110913-A-7.wav,,insects,0,3,bees are buzzing around a hive and flies buzz
ESC-50,3-110913-B-7.wav,,insects,0,3,a bee buzzing around a hive and flies away
ESC-50,3-110913-C-7.wav,,insects,0,3,bees are buzzing around a hive and people are talking in the background
ESC-50,3-110913-D-7.wav,,insects,0,3,a bee buzzing loudly and flies buzz around
ESC-50,3-111102-A-46.wav,,church_bells,0,3,church bells are ringing in a large room
ESC-50,3-111102-B-46.wav,,church_bells,0,3,church bells are ringing in a town square bell tower
ESC-50,3-112356-A-18.wav,,toilet_flush,0,3,a toilet is flushed and the water is flushing
ESC-50,3-112397-A-9.wav,,crow,0,3,birds are chirping and cawing in the forest
ESC-50,3-112522-A-27.wav,,brushing_teeth,0,3,someone is brushing their teeth with a toothbrush
ESC-50,3-112557-A-23.wav,,breathing,0,3,a person is breathing heavily and steadily in the background
ESC-50,3-112557-B-23.wav,,breathing,0,3,a person is breathing heavily and steadily in the background
ESC-50,3-115382-A-44.wav,,engine,0,3,a motorcycle engine revs and accelerates and then speeds up again
ESC-50,3-115387-A-47.wav,,airplane,0,3,a plane flies overhead while birds chirp in the background
ESC-50,3-115387-B-47.wav,,airplane,0,3,an airplane is flying overhead and getting ready to takeoff
ESC-50,3-115387-C-47.wav,,airplane,0,3,a helicopter flies overhead as a plane is flying
ESC-50,3-116135-A-1.wav,,rooster,0,3,a chicken is clucking and flapping its wings
ESC-50,3-117293-A-9.wav,,crow,0,3,birds are chirping in the background while a bird is cawing in the distance
ESC-50,3-117504-A-16.wav,,wind,0,3,a machine is running at a constant speed and steady
ESC-50,3-117504-B-16.wav,,wind,0,3,the wind is blowing and the rain is hitting the ground
ESC-50,3-117793-A-37.wav,,clock_alarm,0,3,a phone rings repeatedly and then stops for a few seconds
ESC-50,3-117883-A-37.wav,,clock_alarm,0,3,an alarm beeps and then it stops beeping and then it is turned off
ESC-50,3-118059-A-18.wav,,toilet_flush,0,3,a toilet is flushed and then the water is turned off
ESC-50,3-118069-A-27.wav,,brushing_teeth,0,3,someone is brushing their teeth with a toothbrush
ESC-50,3-118069-B-27.wav,,brushing_teeth,0,3,someone is brushing their teeth with a toothbrush
ESC-50,3-118194-A-33.wav,,door_wood_creaks,0,3,a creaky door is creaking as it is slowly opened and closed
ESC-50,3-118487-A-26.wav,,laughing,0,3,a baby is laughing and making a loud laughter
ESC-50,3-118656-A-41.wav,,chainsaw,1,3,a chainsaw is cutting through a piece of wood
ESC-50,3-118657-A-41.wav,,chainsaw,1,3,a chainsaw is revved up and then started again
ESC-50,3-118657-B-41.wav,,chainsaw,1,3,a chainsaw is cutting through a piece of wood
ESC-50,3-118658-A-41.wav,,chainsaw,1,3,a chainsaw is started up and then revved up and down
ESC-50,3-118658-B-41.wav,,chainsaw,1,3,a chainsaw is cutting through a piece of wood
ESC-50,3-118972-A-41.wav,,chainsaw,1,3,a chainsaw is started up and then revved up and down
ESC-50,3-118972-B-41.wav,,chainsaw,1,3,a chainsaw is started and then revved up and down
ESC-50,3-119120-A-48.wav,,fireworks,0,3,fireworks are going off in the distance
ESC-50,3-119120-B-48.wav,,fireworks,0,3,fireworks are going off in the distance
ESC-50,3-119120-C-48.wav,,fireworks,0,3,fireworks are going off in the distance
ESC-50,3-119120-D-48.wav,,fireworks,0,3,fireworks are exploding in the sky and the firecrackers are going off
ESC-50,3-119120-E-48.wav,,fireworks,0,3,fireworks are exploding in the sky and the firecrackers are going off
ESC-50,3-119455-A-44.wav,,engine,0,3,a motorcycle engine is idling and then it gets louder
ESC-50,3-119459-A-26.wav,,laughing,0,3,a person is laughing with their mouth open
ESC-50,3-120526-A-37.wav,,clock_alarm,0,3,a beeping sound is being made with a high pitched beep
ESC-50,3-120526-B-37.wav,,clock_alarm,0,3,an alarm clock is beeping and going off
ESC-50,3-120644-A-12.wav,,crackling_fire,0,3,a fire is crackling and popping as it burns
ESC-50,3-121348-A-9.wav,,crow,0,3,a crow caws in the background as a bird squawks continuously
ESC-50,3-122110-A-46.wav,,church_bells,0,3,church bells are ringing in the tower
ESC-50,3-123086-A-28.wav,,snoring,0,3,a person is snoring very loudly and consistently
ESC-50,3-123224-A-19.wav,,thunderstorm,0,3,thunder rumbles and rain falls as it rains
ESC-50,3-124376-A-3.wav,,cow,0,3,a cow cows moo as the wind chimes are mooing in the background
ESC-50,3-124376-B-3.wav,,cow,0,3,a cow mooing cows moo louder as the wind blows in the background
ESC-50,3-124600-A-19.wav,,thunderstorm,0,3,thunder rumbles in the distance as rain falls
ESC-50,3-124795-A-28.wav,,snoring,0,3,a person is snoring very slowly and then quickly
ESC-50,3-124925-A-9.wav,,crow,0,3,a crow caws in the background as a bird squawks continuously
ESC-50,3-124958-A-28.wav,,snoring,0,3,a person is snoring very loudly and steadily
ESC-50,3-125418-A-24.wav,,coughing,1,3,a person coughs five times and then coughing again
ESC-50,3-125548-A-32.wav,,keyboard_typing,0,3,typing on a keyboard typewriter is typed on a computer
ESC-50,3-126113-A-26.wav,,laughing,0,3,a large group of people are laughing and making a lot of noises
ESC-50,3-126358-A-3.wav,,cow,0,3,several cows are mooing in the background
ESC-50,3-126358-B-3.wav,,cow,0,3,several cows are mooing in the background
ESC-50,3-126391-A-27.wav,,brushing_teeth,0,3,someone is brushing their teeth with a toothbrush
ESC-50,3-126391-B-27.wav,,brushing_teeth,0,3,someone is brushing their teeth vigorously with a toothbrush
ESC-50,3-127874-A-17.wav,,pouring_water,0,3,water is pouring into a container and then poured into a glass
ESC-50,3-127890-A-9.wav,,crow,0,3,a large flock of birds are squawking loudly in the background
ESC-50,3-127890-B-9.wav,,crow,0,3,a bird is squawking loudly in the background and a crow cawing
ESC-50,3-127890-C-9.wav,,crow,0,3,a large flock of birds are squawking loudly in the background
ESC-50,3-128160-A-44.wav,,engine,0,3,a motor is running and a motorcycle engine is idling
ESC-50,3-128512-A-47.wav,,airplane,0,3,a plane is flying overhead and a helicopter is in the distance
ESC-50,3-128512-B-47.wav,,airplane,0,3,a car is driving down the road with the window open
ESC-50,3-129264-A-9.wav,,crow,0,3,a large flock of birds call out to one another in the background
ESC-50,3-129338-A-13.wav,,crickets,0,3,crickets are chirping and insects are making noise in the background
ESC-50,3-129678-A-13.wav,,crickets,0,3,crickets are chirping and insects are buzzing in the night
ESC-50,3-130330-A-22.wav,,clapping,0,3,a group of people are clapping their hands
ESC-50,3-130998-A-28.wav,,snoring,0,3,a person is snoring in the background while a man is speaking in the foreground
ESC-50,3-130998-B-28.wav,,snoring,0,3,a person is snoring loudly in the background
ESC-50,3-131943-A-37.wav,,clock_alarm,0,3,an alarm clock is ringing loudly in a high pitched tone
ESC-50,3-132340-A-37.wav,,clock_alarm,0,3,an alarm is going off and a bell is ringing
ESC-50,3-132601-A-24.wav,,coughing,1,3,a person is coughing then coughs five times
ESC-50,3-132747-A-26.wav,,laughing,0,3,a baby is laughing and cooing while another person is coughing
ESC-50,3-132830-A-32.wav,,keyboard_typing,0,3,someone is typing on a keyboard and types on a typewriter
ESC-50,3-132852-A-10.wav,,rain,0,3,rain is falling on the roof of a house
ESC-50,3-133977-A-29.wav,,drinking_sipping,0,3,a person is taking a basketball on the ground
ESC-50,3-134049-A-1.wav,,rooster,0,3,a chicken is clucking and flapping its wings
ESC-50,3-134699-A-16.wav,,wind,0,3,birds are chirping and cars are driving by in the distance
ESC-50,3-134699-B-16.wav,,wind,0,3,the wind is blowing and waves are crashing on the beach
ESC-50,3-134699-C-16.wav,,wind,0,3,a bird is chirping and cars are driving by on the road
ESC-50,3-134802-A-13.wav,,crickets,0,3,a cricket is chirping and crickets are singing in the background
ESC-50,3-135469-A-35.wav,,washing_machine,0,3,a machine is running and making noise in the background
ESC-50,3-135650-A-45.wav,,train,0,3,a train is passing by on a railroad track
ESC-50,3-135650-B-45.wav,,train,0,3,a train is moving on a railroad tracks and its brakes are squealing
ESC-50,3-136288-A-0.wav,,dog,1,3,a dog is barking loudly and sporadically in the distance
ESC-50,3-136451-A-45.wav,,train,0,3,a train is passing by on a railroad track
ESC-50,3-136608-A-16.wav,,wind,0,3,the wind is blowing and birds are chirping in the background
ESC-50,3-137152-A-1.wav,,rooster,0,3,a chicken is clucking while other birds are chirping in the background
ESC-50,3-138114-A-22.wav,,clapping,0,3,a crowd of people are clapping and applauding
ESC-50,3-138212-A-45.wav,,train,0,3,a train is passing by on a railroad track
ESC-50,3-139109-A-46.wav,,church_bells,0,3,church bells are ringing in a town square bell tower
ESC-50,3-139331-A-27.wav,,brushing_teeth,0,3,someone is brushing their teeth with a toothbrush
ESC-50,3-139958-A-37.wav,,clock_alarm,0,3,a bell is ringing loudly and then stops again
ESC-50,3-140199-A-8.wav,,sheep,0,3,a sheep bleats and a goat bleating in the background
ESC-50,3-140199-B-8.wav,,sheep,0,3,a sheep bleats loudly in the background
ESC-50,3-140199-C-8.wav,,sheep,0,3,a sheep bleats loudly in the background
ESC-50,3-140199-D-8.wav,,sheep,0,3,a sheep bleats loudly in the background
ESC-50,3-140323-A-29.wav,,drinking_sipping,0,3,a person is drinking water from a bottle
ESC-50,3-140774-A-10.wav,,rain,0,3,the wind is blowing very hard and the rain is hitting the ground
ESC-50,3-141240-A-44.wav,,engine,0,3,a car engine is revved up and then started again
ESC-50,3-141240-B-44.wav,,engine,0,3,a motor is started and then revved up and then starts again
ESC-50,3-141559-A-45.wav,,train,0,3,a train is passing by on a railroad track
ESC-50,3-141684-A-21.wav,,sneezing,1,3,a man coughs five times and then sneezes twice
ESC-50,3-142005-A-10.wav,,rain,0,3,rain is pouring down and thunder is rumbling in the background
ESC-50,3-142006-A-10.wav,,rain,0,3,rain is pouring down on the roof of a house
ESC-50,3-142349-A-17.wav,,pouring_water,0,3,water is being poured into a container at a steady pace
ESC-50,3-142593-A-38.wav,,clock_tick,0,3,a person is typing on a keyboard that is not in the background
ESC-50,3-142601-A-21.wav,,sneezing,1,3,a person is sneezing twice with a few short pauses
ESC-50,3-142604-A-24.wav,,coughing,1,3,a person coughs five times and then coughing again
ESC-50,3-142605-A-21.wav,,sneezing,1,3,a person is breathing heavily and then sneezing twice
ESC-50,3-143119-A-21.wav,,sneezing,1,3,a man coughs five times and sneezes twice
ESC-50,3-143560-A-47.wav,,airplane,0,3,a plane is flying overhead and getting ready to take off
ESC-50,3-143562-A-47.wav,,airplane,0,3,an airplane is flying overhead and getting ready to take off
ESC-50,3-143929-A-10.wav,,rain,0,3,rain is falling on a roof and a car passes by
ESC-50,3-143933-A-38.wav,,clock_tick,0,3,a clock is ticking very slowly and steadily
ESC-50,3-144028-A-0.wav,,dog,1,3,a dog is barking loudly at the same time
ESC-50,3-144106-A-32.wav,,keyboard_typing,0,3,someone is typing on a keyboard and types on a typewriter
ESC-50,3-144120-A-32.wav,,keyboard_typing,0,3,a person is typing on a keyboard that is being typed on
ESC-50,3-144128-A-23.wav,,breathing,0,3,a person is breathing heavily and steadily in the background
ESC-50,3-144128-B-23.wav,,breathing,0,3,a person is breathing heavily and steadily in the background
ESC-50,3-144253-A-29.wav,,drinking_sipping,0,3,a person is chewing on a crunchy surface with their mouth open
ESC-50,3-144259-A-29.wav,,drinking_sipping,0,3,a person is chewing on a crunchy surface with their mouth open
ESC-50,3-144510-A-30.wav,,door_wood_knock,0,3,a person is knocking on a door five times
ESC-50,3-144692-A-21.wav,,sneezing,1,3,a person blows air out of their nose then sniffs repeatedly
ESC-50,3-144827-A-11.wav,,sea_waves,0,3,waves are crashing against the shore on the beach
ESC-50,3-144827-B-11.wav,,sea_waves,0,3,waves are crashing against the shore and the ocean wave crashes against the shoreline
ESC-50,3-144891-A-19.wav,,thunderstorm,0,3,thunder rumbles in the distance as rain pours down
ESC-50,3-144891-B-19.wav,,thunderstorm,0,3,thunder claps in the distance as rain falls
ESC-50,3-145382-A-1.wav,,rooster,0,3,a chicken is crowing and a rooster crows
ESC-50,3-145387-A-29.wav,,drinking_sipping,0,3,a person is drinking water from a container to make a lot of bubbles
ESC-50,3-145487-A-24.wav,,coughing,1,3,a person is coughing then they are laughing and getting louder
ESC-50,3-145577-A-43.wav,,car_horn,1,3,a car horn honks repeatedly and then a vehicle drives by
ESC-50,3-145719-A-17.wav,,pouring_water,0,3,water is being poured into a glass jar
ESC-50,3-145774-A-12.wav,,crackling_fire,0,3,a fire is crackling and popping as it burns
ESC-50,3-146033-A-13.wav,,crickets,0,3,crickets chirp in the background as a cricket is chirping
ESC-50,3-146186-A-44.wav,,engine,0,3,a motor is running and a motorcycle engine is idling in the background
ESC-50,3-146697-A-43.wav,,car_horn,1,3,cars are driving by on a busy street
ESC-50,3-146873-A-24.wav,,coughing,1,3,a person coughs five times and then coughing again
ESC-50,3-146964-A-5.wav,,cat,0,3,a cat is purring and meowing loudly at a steady pace
ESC-50,3-146965-A-5.wav,,cat,0,3,a cat is purring and meowing at the same time
ESC-50,3-146972-A-5.wav,,cat,0,3,a cat is purring and meowing loudly and consistently
